,M1,M2,TOTAL
2020-06-11 21:30:00,0.0,-0.0,0.0
2020-06-11 22:00:00,0.0,0.0,0.0
2020-06-11 22:30:00,-18.93,-0.0,-18.93
2020-06-11 23:00:00,0.0,11.2125,11.2125
2020-06-11 23:30:00,0.0,11.2125,11.2125
2020-06-12 00:00:00,-14.55,0.0,-14.55
2020-06-12 00:30:00,-13.88,0.0,-13.88
2020-06-12 01:00:00,-15.63,0.0,-15.63
2020-06-12 01:30:00,-14.31,-0.0,-14.31
2020-06-12 02:00:00,0.0,23.715,23.715
2020-06-12 02:30:00,0.0,23.715,23.715
2020-06-12 03:00:00,-18.74,0.0,-18.74
2020-06-12 03:30:00,-19.29,-0.0,-19.29
2020-06-12 04:00:00,0.0,22.885000000000048,22.885000000000048
2020-06-12 04:30:00,0.0,22.885000000000048,22.885000000000048
2020-06-12 05:00:00,-15.65,0.0,-15.65
2020-06-12 05:30:00,0.0,0.0,0.0
2020-06-12 06:00:00,-22.14,0.0,-22.14
2020-06-12 06:30:00,26.58,-0.0,26.58
2020-06-12 07:00:00,-21.52,0.0,-21.52
2020-06-12 07:30:00,-0.0,0.0,0.0
2020-06-12 08:00:00,-0.0,32.485,32.485
2020-06-12 08:30:00,-0.0,32.485,32.485
2020-06-12 09:00:00,29.84,0.0,29.84
2020-06-12 09:30:00,-25.17,0.0,-25.17
2020-06-12 10:00:00,0.0,-24.09,-24.09
2020-06-12 10:30:00,0.0,-24.09,-24.09
2020-06-12 11:00:00,31.26,0.0,31.26
2020-06-12 11:30:00,-31.23,0.0,-31.23
2020-06-12 12:00:00,31.75,0.0,31.75
2020-06-12 12:30:00,31.69,0.0,31.69
2020-06-12 13:00:00,-0.0,-29.48,-29.48
2020-06-12 13:30:00,0.0,-29.48,-29.48
2020-06-12 14:00:00,-0.0,0.0,0.0
2020-06-12 14:30:00,-0.0,0.0,0.0
2020-06-12 15:00:00,0.0,0.0,0.0
2020-06-12 15:30:00,0.0,-0.0,0.0
2020-06-12 16:00:00,0.0,46.835,46.835
2020-06-12 16:30:00,0.0,46.835,46.835
2020-06-12 17:00:00,0.0,45.35,45.35
2020-06-12 17:30:00,0.0,45.35,45.35
2020-06-12 18:00:00,-37.0,0.0,-37.0
2020-06-12 18:30:00,-36.84000000000001,-0.0,-36.84000000000001
2020-06-12 19:00:00,0.0,42.190000000000005,42.190000000000005
2020-06-12 19:30:00,0.0,42.190000000000005,42.190000000000005
2020-06-12 20:00:00,-33.31,0.0,-33.31
2020-06-12 20:30:00,-33.87000000000001,-0.0,-33.87000000000001
2020-06-12 21:00:00,-34.19,0.0,-34.19
2020-06-12 21:30:00,-33.76,-0.0,-33.76
2020-06-12 22:00:00,0.0,40.585,40.585
2020-06-12 22:30:00,0.0,40.585,40.585
2020-06-12 23:00:00,0.0,42.32,42.32
2020-06-12 23:30:00,0.0,42.32,42.32
2020-06-13 00:00:00,-34.09,0.0,-34.09
2020-06-13 00:30:00,-33.21,-0.0,-33.21
2020-06-13 01:00:00,0.0,36.375,36.375
2020-06-13 01:30:00,0.0,36.375,36.375
2020-06-13 02:00:00,-29.31,0.0,-29.31
2020-06-13 02:30:00,-30.16,-0.0,-30.16
2020-06-13 03:00:00,-0.0,33.405,33.405
2020-06-13 03:30:00,0.0,33.405,33.405
2020-06-13 04:00:00,-28.78,0.0,-28.78
2020-06-13 04:30:00,-27.58,0.0,-27.58
2020-06-13 05:00:00,0.0,34.48,34.48
2020-06-13 05:30:00,0.0,34.48,34.48
2020-06-13 06:00:00,-27.85,0.0,-27.85
2020-06-13 06:30:00,-25.6,0.0,-25.6
2020-06-13 07:00:00,-21.41,0.0,-21.41
2020-06-13 07:30:00,-24.72,0.0,-24.72
2020-06-13 08:00:00,-0.0,33.285,33.285
2020-06-13 08:30:00,0.0,33.285,33.285
2020-06-13 09:00:00,-0.0,33.685,33.685
2020-06-13 09:30:00,-0.0,33.685,33.685
2020-06-13 10:00:00,-0.0,-32.0,-32.0
2020-06-13 10:30:00,-0.0,-32.0,-32.0
2020-06-13 11:00:00,33.29,0.0,33.29
2020-06-13 11:30:00,32.57,0.0,32.57
2020-06-13 12:00:00,0.0,0.0,0.0
2020-06-13 12:30:00,-0.0,0.0,0.0
2020-06-13 13:00:00,-0.0,-24.64,-24.64
2020-06-13 13:30:00,0.0,-24.64,-24.64
2020-06-13 14:00:00,0.0,-25.88,-25.88
2020-06-13 14:30:00,-0.0,-25.88,-25.88
2020-06-13 15:00:00,0.0,0.0,0.0
2020-06-13 15:30:00,0.0,-0.0,0.0
2020-06-13 16:00:00,0.0,45.795,45.795
2020-06-13 16:30:00,0.0,45.795,45.795
2020-06-13 17:00:00,-37.31,0.0,-37.31
2020-06-13 17:30:00,-38.19,-0.0,-38.19
2020-06-13 18:00:00,0.0,44.65,44.65
2020-06-13 18:30:00,0.0,44.65,44.65
2020-06-13 19:00:00,0.0,42.43999999999999,42.43999999999999
2020-06-13 19:30:00,0.0,42.43999999999999,42.43999999999999
2020-06-13 20:00:00,-32.95,0.0,-32.95
2020-06-13 20:30:00,-28.68,-0.0,-28.68
2020-06-13 21:00:00,-28.78,0.0,-28.78
2020-06-13 21:30:00,-27.6,0.0,-27.6
2020-06-13 22:00:00,0.0,36.31,36.31
2020-06-13 22:30:00,-0.0,36.31,36.31
2020-06-13 23:00:00,-0.0,35.855,35.855
2020-06-13 23:30:00,0.0,35.855,35.855
2020-06-14 00:00:00,-30.92,0.0,-30.92
2020-06-14 00:30:00,-32.35,-0.0,-32.35
2020-06-14 01:00:00,0.0,36.62,36.62
2020-06-14 01:30:00,0.0,36.62,36.62
2020-06-14 02:00:00,-24.050000000000065,0.0,-24.050000000000065
2020-06-14 02:30:00,-24.02,-0.0,-24.02
2020-06-14 03:00:00,0.0,14.047499999999879,14.047499999999879
2020-06-14 03:30:00,0.0,14.047499999999879,14.047499999999879
2020-06-14 04:00:00,-23.05,0.0,-23.05
2020-06-14 04:30:00,-23.87,0.0,-23.87
2020-06-14 05:00:00,0.0,30.61,30.61
2020-06-14 05:30:00,0.0,30.61,30.61
2020-06-14 06:00:00,-23.12,0.0,-23.12
2020-06-14 06:30:00,-25.98,0.0,-25.98
2020-06-14 07:00:00,-24.83999999999966,2.0078827489555808e-13,-24.839999999999456
2020-06-14 07:30:00,-4.0557779357186517e-13,2.0078827489555808e-13,-2.047895186763071e-13
2020-06-14 08:00:00,0.0,31.765,31.765
2020-06-14 08:30:00,0.0,31.765,31.765
2020-06-14 09:00:00,-0.0,-28.895,-28.895
2020-06-14 09:30:00,-0.0,-28.895,-28.895
2020-06-14 10:00:00,34.03,0.0,34.03
2020-06-14 10:30:00,33.75,-0.0,33.75
2020-06-14 11:00:00,33.79,0.0,33.79
2020-06-14 11:30:00,33.54,0.0,33.54
2020-06-14 12:00:00,-0.0,0.0,0.0
2020-06-14 12:30:00,-0.0,0.0,0.0
2020-06-14 13:00:00,0.0,0.0,0.0
2020-06-14 13:30:00,-21.75,-0.0,-21.75
2020-06-14 14:00:00,-19.24,0.0,-19.24
2020-06-14 14:30:00,-19.6,0.0,-19.6
2020-06-14 15:00:00,-20.28,0.0,-20.28
2020-06-14 15:30:00,0.0,-0.0,0.0
2020-06-14 16:00:00,0.0,0.0,0.0
2020-06-14 16:30:00,0.0,-0.0,0.0
2020-06-14 17:00:00,2.2543078515013804e-13,40.14000000000028,40.140000000000505
2020-06-14 17:30:00,0.0,40.14000000000028,40.14000000000028
2020-06-14 18:00:00,-32.87,0.0,-32.87
2020-06-14 18:30:00,-35.150000000000745,-0.0,-35.150000000000745
2020-06-14 19:00:00,0.0,43.735,43.735
2020-06-14 19:30:00,0.0,43.735,43.735
2020-06-14 20:00:00,0.0,47.635,47.635
2020-06-14 20:30:00,-0.0,47.635,47.635
2020-06-14 21:00:00,-32.99,0.0,-32.99
2020-06-14 21:30:00,-26.85,-0.0,-26.85
2020-06-14 22:00:00,0.0,36.445,36.445
2020-06-14 22:30:00,0.0,36.445,36.445
2020-06-14 23:00:00,0.0,0.0,0.0
2020-06-14 23:30:00,-25.59,-0.0,-25.59
2020-06-15 00:00:00,0.0,0.0,0.0
2020-06-15 00:30:00,-30.46,-0.0,-30.46
2020-06-15 01:00:00,0.0,33.115,33.115
2020-06-15 01:30:00,0.0,33.115,33.115
2020-06-15 02:00:00,-25.92,0.0,-25.92
2020-06-15 02:30:00,-25.77,-0.0,-25.77
2020-06-15 03:00:00,-25.33,0.0,-25.33
2020-06-15 03:30:00,-24.33,0.0,-24.33
2020-06-15 04:00:00,0.0,36.805,36.805
2020-06-15 04:30:00,0.0,36.805,36.805
2020-06-15 05:00:00,0.0,38.455,38.455
2020-06-15 05:30:00,0.0,38.455,38.455
2020-06-15 06:00:00,-34.55,0.0,-34.55
2020-06-15 06:30:00,36.88,-0.0,36.88
2020-06-15 07:00:00,-27.89,0.0,-27.89
2020-06-15 07:30:00,-32.99,-0.0,-32.99
2020-06-15 08:00:00,-0.0,38.555,38.555
2020-06-15 08:30:00,-0.0,38.555,38.555
2020-06-15 09:00:00,-0.0,-31.865,-31.865
2020-06-15 09:30:00,-0.0,-31.865,-31.865
2020-06-15 10:00:00,0.0,-25.915,-25.915
2020-06-15 10:30:00,0.0,-25.915,-25.915
2020-06-15 11:00:00,33.26,0.0,33.26
2020-06-15 11:30:00,32.65,0.0,32.65
2020-06-15 12:00:00,0.0,-27.22,-27.22
2020-06-15 12:30:00,0.0,-27.22,-27.22
2020-06-15 13:00:00,-0.0,32.835,32.835
2020-06-15 13:30:00,0.0,32.835,32.835
2020-06-15 14:00:00,-28.96,0.0,-28.96
2020-06-15 14:30:00,-30.54,-0.0,-30.54
2020-06-15 15:00:00,0.0,44.475,44.475
2020-06-15 15:30:00,0.0,44.475,44.475
2020-06-15 16:00:00,-38.25,0.0,-38.25
2020-06-15 16:30:00,-40.75,-0.0,-40.75
2020-06-15 17:00:00,0.0,49.27,49.27
2020-06-15 17:30:00,0.0,49.27,49.27
2020-06-15 18:00:00,0.0,50.53,50.53
2020-06-15 18:30:00,-0.0,50.53,50.53
2020-06-15 19:00:00,-38.43,0.0,-38.43
2020-06-15 19:30:00,-35.24,-0.0,-35.24
2020-06-15 20:00:00,0.0,44.07,44.07
2020-06-15 20:30:00,0.0,44.07,44.07
2020-06-15 21:00:00,0.0,0.0,0.0
2020-06-15 21:30:00,0.0,-0.0,0.0
2020-06-15 22:00:00,-16.84,0.0,-16.84
2020-06-15 22:30:00,29.34,0.0,29.34
2020-06-15 23:00:00,1.422226570384345e-12,-1.498912105546424e-13,1.2723353598297026e-12
2020-06-15 23:30:00,-23.93000000000012,-1.498912105546424e-13,-23.93000000000027
2020-06-16 00:00:00,-25.47,0.0,-25.47
2020-06-16 00:30:00,-25.5,0.0,-25.5
2020-06-16 01:00:00,0.0,30.665,30.665
2020-06-16 01:30:00,0.0,30.665,30.665
2020-06-16 02:00:00,-25.08000000000012,0.0,-25.08000000000012
2020-06-16 02:30:00,-21.4,0.0,-21.4
2020-06-16 03:00:00,3.2188252063747316e-13,31.07000000000041,31.070000000000732
2020-06-16 03:30:00,2.2943602573377575e-13,31.07000000000041,31.07000000000064
2020-06-16 04:00:00,30.090000000001023,-1.0708890424256145e-12,30.089999999999954
2020-06-16 04:30:00,-25.50000000000123,-1.0708890424256145e-12,-25.5000000000023
2020-06-16 05:00:00,-23.54,0.0,-23.54
2020-06-16 05:30:00,-18.19,0.0,-18.19
2020-06-16 06:00:00,-22.13,0.0,-22.13
2020-06-16 06:30:00,32.05,0.0,32.05
2020-06-16 07:00:00,-28.49,0.0,-28.49
2020-06-16 07:30:00,0.0,-0.0,0.0
2020-06-16 08:00:00,-0.0,40.455,40.455
2020-06-16 08:30:00,0.0,40.455,40.455
2020-06-16 09:00:00,40.18,0.0,40.18
2020-06-16 09:30:00,41.01,-0.0,41.01
2020-06-16 10:00:00,-0.0,-18.95,-18.95
2020-06-16 10:30:00,0.0,-18.95,-18.95
2020-06-16 11:00:00,38.34,0.0,38.34
2020-06-16 11:30:00,-0.0,0.0,0.0
2020-06-16 12:00:00,-0.0,0.0,0.0
2020-06-16 12:30:00,-0.0,0.0,0.0
2020-06-16 13:00:00,-0.0,-13.587500000000006,-13.587500000000006
2020-06-16 13:30:00,-0.0,-13.587500000000006,-13.587500000000006
2020-06-16 14:00:00,-24.03,0.0,-24.03
2020-06-16 14:30:00,-24.02,0.0,-24.02
2020-06-16 15:00:00,-23.429999999999996,0.0,-23.429999999999996
2020-06-16 15:30:00,0.0,-0.0,0.0
2020-06-16 16:00:00,0.0,42.755,42.755
2020-06-16 16:30:00,0.0,42.755,42.755
2020-06-16 17:00:00,0.0,44.48,44.48
2020-06-16 17:30:00,0.0,44.48,44.48
2020-06-16 18:00:00,-29.64,0.0,-29.64
2020-06-16 18:30:00,-26.84,-0.0,-26.84
2020-06-16 19:00:00,-33.36,0.0,-33.36
2020-06-16 19:30:00,-30.29,-0.0,-30.29
2020-06-16 20:00:00,0.0,43.195,43.195
2020-06-16 20:30:00,-0.0,43.195,43.195
2020-06-16 21:00:00,0.0,34.285000000000004,34.285000000000004
2020-06-16 21:30:00,0.0,34.285000000000004,34.285000000000004
2020-06-16 22:00:00,-23.49,0.0,-23.49
2020-06-16 22:30:00,-25.24,-0.0,-25.24
2020-06-16 23:00:00,-24.83,0.0,-24.83
2020-06-16 23:30:00,-26.6,-0.0,-26.6
2020-06-17 00:00:00,0.0,29.315,29.315
2020-06-17 00:30:00,0.0,29.315,29.315
2020-06-17 01:00:00,-24.19,0.0,-24.19
2020-06-17 01:30:00,-25.11,-0.0,-25.11
2020-06-17 02:00:00,0.0,30.77,30.77
2020-06-17 02:30:00,0.0,30.77,30.77
2020-06-17 03:00:00,-23.82,0.0,-23.82
2020-06-17 03:30:00,-24.87,-0.0,-24.87
2020-06-17 04:00:00,27.58,0.0,27.58
2020-06-17 04:30:00,-23.45,-0.0,-23.45
2020-06-17 05:00:00,28.36,0.0,28.36
2020-06-17 05:30:00,-26.78,0.0,-26.78
2020-06-17 06:00:00,0.0,36.72,36.72
2020-06-17 06:30:00,-0.0,36.72,36.72
2020-06-17 07:00:00,-0.0,31.76,31.76
2020-06-17 07:30:00,-0.0,31.76,31.76
2020-06-17 08:00:00,-0.0,-23.38,-23.38
2020-06-17 08:30:00,0.0,-23.38,-23.38
2020-06-17 09:00:00,0.0,27.265,27.265
2020-06-17 09:30:00,-0.0,27.265,27.265
2020-06-17 10:00:00,-0.0,-23.455,-23.455
2020-06-17 10:30:00,-0.0,-23.455,-23.455
2020-06-17 11:00:00,0.0,-15.31,-15.31
2020-06-17 11:30:00,0.0,-15.31,-15.31
2020-06-17 12:00:00,24.58,0.0,24.58
2020-06-17 12:30:00,24.59,0.0,24.59
2020-06-17 13:00:00,0.0,-22.085,-22.085
2020-06-17 13:30:00,0.0,-22.085,-22.085
2020-06-17 14:00:00,0.0,0.0,0.0
2020-06-17 14:30:00,0.0,-0.0,0.0
2020-06-17 15:00:00,0.0,39.144999999999975,39.144999999999975
2020-06-17 15:30:00,0.0,39.144999999999975,39.144999999999975
2020-06-17 16:00:00,-31.050000000000036,0.0,-31.050000000000036
2020-06-17 16:30:00,36.04,-0.0,36.04
2020-06-17 17:00:00,0.0,46.795,46.795
2020-06-17 17:30:00,-0.0,46.795,46.795
2020-06-17 18:00:00,-32.36000000000001,0.0,-32.36000000000001
2020-06-17 18:30:00,-31.55,-0.0,-31.55
2020-06-17 19:00:00,0.0,40.935,40.935
2020-06-17 19:30:00,0.0,40.935,40.935
2020-06-17 20:00:00,0.0,0.0,0.0
2020-06-17 20:30:00,-27.72,-0.0,-27.72
2020-06-17 21:00:00,0.0,15.379999999999997,15.379999999999997
2020-06-17 21:30:00,0.0,15.379999999999997,15.379999999999997
2020-06-17 22:00:00,-19.58,0.0,-19.58
2020-06-17 22:30:00,25.66,0.0,25.66
2020-06-17 23:00:00,-22.5,0.0,-22.5
2020-06-17 23:30:00,-19.6,-0.0,-19.6
2020-06-18 00:00:00,-21.21,0.0,-21.21
2020-06-18 00:30:00,-21.49,-0.0,-21.49
2020-06-18 01:00:00,0.0,25.09,25.09
2020-06-18 01:30:00,0.0,25.09,25.09
2020-06-18 02:00:00,-21.74,0.0,-21.74
2020-06-18 02:30:00,-18.54,-0.0,-18.54
2020-06-18 03:00:00,24.07,0.0,24.07
2020-06-18 03:30:00,-18.34,0.0,-18.34
2020-06-18 04:00:00,25.64,0.0,25.64
2020-06-18 04:30:00,-21.25,-0.0,-21.25
2020-06-18 05:00:00,26.62,0.0,26.62
2020-06-18 05:30:00,-22.33,-0.0,-22.33
2020-06-18 06:00:00,0.0,34.555,34.555
2020-06-18 06:30:00,-0.0,34.555,34.555
2020-06-18 07:00:00,-23.86,0.0,-23.86
2020-06-18 07:30:00,31.97,0.0,31.97
2020-06-18 08:00:00,-0.0,32.295,32.295
2020-06-18 08:30:00,-0.0,32.295,32.295
2020-06-18 09:00:00,0.0,-26.96,-26.96
2020-06-18 09:30:00,0.0,-26.96,-26.96
2020-06-18 10:00:00,-30.03,0.0,-30.03
2020-06-18 10:30:00,30.95,0.0,30.95
2020-06-18 11:00:00,32.57,0.0,32.57
2020-06-18 11:30:00,32.52,0.0,32.52
2020-06-18 12:00:00,0.0,-26.04,-26.04
2020-06-18 12:30:00,0.0,-26.04,-26.04
2020-06-18 13:00:00,-0.0,-28.08,-28.08
2020-06-18 13:30:00,-0.0,-28.08,-28.08
2020-06-18 14:00:00,0.0,37.445,37.445
2020-06-18 14:30:00,0.0,37.445,37.445
2020-06-18 15:00:00,-28.61,0.0,-28.61
2020-06-18 15:30:00,-35.33,-0.0,-35.33
2020-06-18 16:00:00,0.0,41.395,41.395
2020-06-18 16:30:00,0.0,41.395,41.395
2020-06-18 17:00:00,-35.72,0.0,-35.72
2020-06-18 17:30:00,-33.83,-0.0,-33.83
2020-06-18 18:00:00,0.0,45.22,45.22
2020-06-18 18:30:00,0.0,45.22,45.22
2020-06-18 19:00:00,0.0,43.305,43.305
2020-06-18 19:30:00,0.0,43.305,43.305
2020-06-18 20:00:00,0.0,0.0,0.0
2020-06-18 20:30:00,-25.97,-0.0,-25.97
2020-06-18 21:00:00,-22.0,0.0,-22.0
2020-06-18 21:30:00,0.0,0.0,0.0
2020-06-18 22:00:00,0.0,33.165,33.165
2020-06-18 22:30:00,0.0,33.165,33.165
2020-06-18 23:00:00,0.0,0.0,0.0
2020-06-18 23:30:00,-24.43,-0.0,-24.43
2020-06-19 00:00:00,0.0,0.0,0.0
2020-06-19 00:30:00,-25.48,-0.0,-25.48
2020-06-19 01:00:00,0.0,26.415,26.415
2020-06-19 01:30:00,0.0,26.415,26.415
2020-06-19 02:00:00,-23.75,0.0,-23.75
2020-06-19 02:30:00,-23.66,0.0,-23.66
2020-06-19 03:00:00,-24.66,0.0,-24.66
2020-06-19 03:30:00,-24.78,-0.0,-24.78
2020-06-19 04:00:00,30.4,0.0,30.4
2020-06-19 04:30:00,-30.36,-0.0,-30.36
2020-06-19 05:00:00,0.0,37.595,37.595
2020-06-19 05:30:00,0.0,37.595,37.595
2020-06-19 06:00:00,-23.38,0.0,-23.38
2020-06-19 06:30:00,-0.0,0.0,0.0
2020-06-19 07:00:00,-29.91,0.0,-29.91
2020-06-19 07:30:00,-0.0,0.0,0.0
2020-06-19 08:00:00,0.0,36.785,36.785
2020-06-19 08:30:00,-0.0,36.785,36.785
2020-06-19 09:00:00,-0.0,-34.525,-34.525
2020-06-19 09:30:00,-0.0,-34.525,-34.525
2020-06-19 10:00:00,-0.0,38.35,38.35
2020-06-19 10:30:00,-0.0,38.35,38.35
2020-06-19 11:00:00,-0.0,36.045,36.045
2020-06-19 11:30:00,0.0,36.045,36.045
2020-06-19 12:00:00,0.0,-24.845,-24.845
2020-06-19 12:30:00,0.0,-24.845,-24.845
2020-06-19 13:00:00,30.01,0.0,30.01
2020-06-19 13:30:00,-25.17,0.0,-25.17
2020-06-19 14:00:00,-26.01,0.0,-26.01
2020-06-19 14:30:00,-24.72,0.0,-24.72
2020-06-19 15:00:00,0.0,37.325,37.325
2020-06-19 15:30:00,0.0,37.325,37.325
2020-06-19 16:00:00,-26.68,0.0,-26.68
2020-06-19 16:30:00,-29.57,0.0,-29.57
2020-06-19 17:00:00,0.0,39.875,39.875
2020-06-19 17:30:00,0.0,39.875,39.875
2020-06-19 18:00:00,-29.68,0.0,-29.68
2020-06-19 18:30:00,-29.38,-0.0,-29.38
2020-06-19 19:00:00,0.0,42.255,42.255
2020-06-19 19:30:00,0.0,42.255,42.255
2020-06-19 20:00:00,0.0,39.82,39.82
2020-06-19 20:30:00,0.0,39.82,39.82
2020-06-19 21:00:00,-23.29,0.0,-23.29
2020-06-19 21:30:00,-29.49,0.0,-29.49
2020-06-19 22:00:00,-23.4,0.0,-23.4
2020-06-19 22:30:00,-30.73,-0.0,-30.73
2020-06-19 23:00:00,31.15,0.0,31.15
2020-06-19 23:30:00,-29.8,-0.0,-29.8
2020-06-20 00:00:00,0.0,37.325,37.325
2020-06-20 00:30:00,0.0,37.325,37.325
2020-06-20 01:00:00,0.0,35.825,35.825
2020-06-20 01:30:00,0.0,35.825,35.825
2020-06-20 02:00:00,0.0,0.0,0.0
2020-06-20 02:30:00,0.0,-0.0,0.0
2020-06-20 03:00:00,0.0,0.0,0.0
2020-06-20 03:30:00,-23.76,-0.0,-23.76
2020-06-20 04:00:00,-22.68,0.0,-22.68
2020-06-20 04:30:00,-23.78,0.0,-23.78
2020-06-20 05:00:00,-24.99,0.0,-24.99
2020-06-20 05:30:00,0.0,-0.0,0.0
2020-06-20 06:00:00,0.0,38.08,38.08
2020-06-20 06:30:00,0.0,38.08,38.08
2020-06-20 07:00:00,-27.19,0.0,-27.19
2020-06-20 07:30:00,-33.62,0.0,-33.62
2020-06-20 08:00:00,-0.0,0.0,0.0
2020-06-20 08:30:00,-0.0,0.0,0.0
2020-06-20 09:00:00,0.0,40.995,40.995
2020-06-20 09:30:00,-0.0,40.995,40.995
2020-06-20 10:00:00,40.33,0.0,40.33
2020-06-20 10:30:00,-0.0,0.0,0.0
2020-06-20 11:00:00,40.2,0.0,40.2
2020-06-20 11:30:00,-0.0,0.0,0.0
2020-06-20 12:00:00,-0.0,0.0,0.0
2020-06-20 12:30:00,-0.0,0.0,0.0
2020-06-20 13:00:00,0.0,-9.110000000002756,-9.110000000002756
2020-06-20 13:30:00,0.0,-9.110000000002756,-9.110000000002756
2020-06-20 14:00:00,-17.989999999995014,-3.3053345775036784e-12,-17.989999999998318
2020-06-20 14:30:00,-17.919999999995035,-3.3053345775036784e-12,-17.91999999999834
2020-06-20 15:00:00,-17.879999999996187,5.674394287780095e-12,-17.879999999990513
2020-06-20 15:30:00,-1.2417018524502055e-11,5.674394287780095e-12,-6.74262423672196e-12
2020-06-20 16:00:00,0.0,39.735,39.735
2020-06-20 16:30:00,0.0,39.735,39.735
2020-06-20 17:00:00,-34.69,0.0,-34.69
2020-06-20 17:30:00,-33.73,-0.0,-33.73
2020-06-20 18:00:00,0.0,45.0,45.0
2020-06-20 18:30:00,0.0,45.0,45.0
2020-06-20 19:00:00,-34.82,0.0,-34.82
2020-06-20 19:30:00,-34.13,-0.0,-34.13
2020-06-20 20:00:00,-0.0,46.75,46.75
2020-06-20 20:30:00,-0.0,46.75,46.75
2020-06-20 21:00:00,0.0,36.5,36.5
2020-06-20 21:30:00,0.0,36.5,36.5
2020-06-20 22:00:00,-0.0,0.0,0.0
2020-06-20 22:30:00,-21.75,0.0,-21.75
2020-06-20 23:00:00,24.72,0.0,24.72
2020-06-20 23:30:00,-9.64,0.0,-9.64
2020-06-21 00:00:00,21.35,0.0,21.35
2020-06-21 00:30:00,-7.68,0.0,-7.68
2020-06-21 01:00:00,21.57,0.0,21.57
2020-06-21 01:30:00,-6.61,-0.0,-6.61
2020-06-21 02:00:00,16.47,0.0,16.47
2020-06-21 02:30:00,0.0,-0.0,0.0
2020-06-21 03:00:00,0.0,0.0,0.0
2020-06-21 03:30:00,-0.65,-0.0,-0.65
2020-06-21 04:00:00,1.09,0.0,1.09
2020-06-21 04:30:00,-0.36,0.0,-0.36
2020-06-21 05:00:00,-1.21,0.0,-1.21
2020-06-21 05:30:00,6.02,-0.0,6.02
2020-06-21 06:00:00,-2.96,0.0,-2.96
2020-06-21 06:30:00,7.95,-0.0,7.95
2020-06-21 07:00:00,-2.01,0.0,-2.01
2020-06-21 07:30:00,14.63,-0.0,14.63
2020-06-21 08:00:00,0.0,7.22,7.22
2020-06-21 08:30:00,-0.0,7.22,7.22
2020-06-21 09:00:00,7.16,0.0,7.16
2020-06-21 09:30:00,-0.0,0.0,0.0
2020-06-21 10:00:00,-0.0,3.305,3.305
2020-06-21 10:30:00,0.0,3.305,3.305
2020-06-21 11:00:00,-0.0,4.955,4.955
2020-06-21 11:30:00,-0.0,4.955,4.955
2020-06-21 12:00:00,-0.0,0.635,0.635
2020-06-21 12:30:00,-0.0,0.635,0.635
2020-06-21 13:00:00,1.3800000000000012,0.0,1.3800000000000012
2020-06-21 13:30:00,-1.030000000000001,0.0,-1.030000000000001
2020-06-21 14:00:00,-0.0,3.21,3.21
2020-06-21 14:30:00,0.0,3.21,3.21
2020-06-21 15:00:00,0.0,19.935,19.935
2020-06-21 15:30:00,0.0,19.935,19.935
2020-06-21 16:00:00,-13.77,0.0,-13.77
2020-06-21 16:30:00,-18.56,-0.0,-18.56
2020-06-21 17:00:00,0.0,0.0,0.0
2020-06-21 17:30:00,0.0,-0.0,0.0
2020-06-21 18:00:00,0.0,39.35,39.35
2020-06-21 18:30:00,0.0,39.35,39.35
2020-06-21 19:00:00,-32.0,0.0,-32.0
2020-06-21 19:30:00,-33.37,-0.0,-33.37
2020-06-21 20:00:00,0.0,40.62,40.62
2020-06-21 20:30:00,0.0,40.62,40.62
2020-06-21 21:00:00,2.929645415150617e-13,39.60000000000033,39.60000000000062
2020-06-21 21:30:00,2.6824098497968406e-13,39.60000000000033,39.6000000000006
2020-06-21 22:00:00,0.0,-6.249326056639859e-13,-6.249326056639859e-13
2020-06-21 22:30:00,0.0,-6.249326056639859e-13,-6.249326056639859e-13
2020-06-21 23:00:00,0.0,0.0,0.0
2020-06-21 23:30:00,0.0,-0.0,0.0
2020-06-22 00:00:00,-20.61,0.0,-20.61
2020-06-22 00:30:00,-19.29,0.0,-19.29
2020-06-22 01:00:00,-18.94,0.0,-18.94
2020-06-22 01:30:00,-17.82,-0.0,-17.82
2020-06-22 02:00:00,0.0,28.145,28.145
2020-06-22 02:30:00,0.0,28.145,28.145
2020-06-22 03:00:00,0.0,0.0,0.0
2020-06-22 03:30:00,-23.46,-0.0,-23.46
2020-06-22 04:00:00,-24.78,0.0,-24.78
2020-06-22 04:30:00,0.0,-0.0,0.0
2020-06-22 05:00:00,0.0,0.0,0.0
2020-06-22 05:30:00,0.0,-0.0,0.0
2020-06-22 06:00:00,0.0,38.6,38.6
2020-06-22 06:30:00,-0.0,38.6,38.6
2020-06-22 07:00:00,0.0,36.475,36.475
2020-06-22 07:30:00,0.0,36.475,36.475
2020-06-22 08:00:00,0.0,0.0,0.0
2020-06-22 08:30:00,-28.31,-0.0,-28.31
2020-06-22 09:00:00,29.16,0.0,29.16
2020-06-22 09:30:00,0.0,0.0,0.0
2020-06-22 10:00:00,-0.0,-15.915,-15.915
2020-06-22 10:30:00,0.0,-15.915,-15.915
2020-06-22 11:00:00,-0.0,-18.125,-18.125
2020-06-22 11:30:00,-0.0,-18.125,-18.125
2020-06-22 12:00:00,21.36,0.0,21.36
2020-06-22 12:30:00,19.81,0.0,19.81
2020-06-22 13:00:00,0.0,-17.635,-17.635
2020-06-22 13:30:00,-0.0,-17.635,-17.635
2020-06-22 14:00:00,-0.0,0.0,0.0
